"id","TotalTime","RecipeCategory","Calories","FatContent","ConcentratedFatContent","CholesterolContent","SodiumContent","CarbohydratesContent","FiberContent","SugarContent","ProteinContent","name","ingredients","steps","tags","disease"
"8576","PT25M","Breakfast","320.3","25.1","9.7","158.3","562.8","5.3","0.4","1.9","18.2","Charge Me up A1 Steak &amp; Egg Veggie Breakfast Wrap #A1","['a.1. original sauce', 'extra virgin olive oil', 'granulated garlic', 'thyme leaves', 'sirloin steaks', 'eggs', 'sea salt', 'red pepper flakes', 'butter', 'wraps', 'mayonnaise', 'fresh spinach leaves', 'cherry tomatoes', 'goat cheese']","['Combine 1/2  A.1. Sauce with olive oil, garlic and thyme leaves in a small mixing bowl.  Brush both sides of steak with sauce.', 'Heat up non-stick skillet to medium high heat.  Cook steak for 3-4 minutes on each side until desired doneness. Remove and rest for 5 minutes.  Slice  thin slices against the grain.', 'Meanwhile, whisk eggs in small mixing bowl.  Add salt and pepper flakes, mix well.  Meanwhile heat up non-stick skillet to medium heat, add butter. Scramble eggs to a minute or so until desired doneness.', 'Combine remaining A.1. sauce and mayonnaise in a small mixing bowl.', 'Place wraps on flat surface.  On the bottom 1/3 of wraps spread A.1. and mayonnaise mixture followed by spinach leaves, scrambled eggs, tomatoes, goat cheese and steak slices.  Fold in corners of wrap and roll like a burrito.  Wrap in plastic wrap or parchment paper until ready to serve.']","['30-minutes-or-less', 'time-to-make', 'course', 'preparation', 'sauces', 'condiments-etc', 'a1-sauce']","3"
"8580","PT25M","Breakfast","320.3","25.1","9.7","158.3","562.8","5.3","0.4","1.9","18.2","Charge Me up A1 Steak &amp; Egg Veggie Breakfast Wrap #A1","['a.1. original sauce', 'extra virgin olive oil', 'granulated garlic', 'thyme leaves', 'sirloin steaks', 'eggs', 'sea salt', 'red pepper flakes', 'butter', 'wraps', 'mayonnaise', 'fresh spinach leaves', 'cherry tomatoes', 'goat cheese']","['Combine 1/2  A.1. Sauce with olive oil, garlic and thyme leaves in a small mixing bowl.  Brush both sides of steak with sauce.', 'Heat up non-stick skillet to medium high heat.  Cook steak for 3-4 minutes on each side until desired doneness. Remove and rest for 5 minutes.  Slice  thin slices against the grain.', 'Meanwhile, whisk eggs in small mixing bowl.  Add salt and pepper flakes, mix well.  Meanwhile heat up non-stick skillet to medium heat, add butter. Scramble eggs to a minute or so until desired doneness.', 'Combine remaining A.1. sauce and mayonnaise in a small mixing bowl.', 'Place wraps on flat surface.  On the bottom 1/3 of wraps spread A.1. and mayonnaise mixture followed by spinach leaves, scrambled eggs, tomatoes, goat cheese and steak slices.  Fold in corners of wrap and roll like a burrito.  Wrap in plastic wrap or parchment paper until ready to serve.']","['30-minutes-or-less', 'time-to-make', 'course', 'preparation', 'sauces', 'condiments-etc', 'a1-sauce']","3"
"8636","PT25M","Breakfast","320.3","25.1","9.7","158.3","562.8","5.3","0.4","1.9","18.2","Charge Me up A1 Steak &amp; Egg Veggie Breakfast Wrap #A1","['a.1. original sauce', 'extra virgin olive oil', 'granulated garlic', 'thyme leaves', 'sirloin steaks', 'eggs', 'sea salt', 'red pepper flakes', 'butter', 'wraps', 'mayonnaise', 'fresh spinach leaves', 'cherry tomatoes', 'goat cheese']","['Combine 1/2  A.1. Sauce with olive oil, garlic and thyme leaves in a small mixing bowl.  Brush both sides of steak with sauce.', 'Heat up non-stick skillet to medium high heat.  Cook steak for 3-4 minutes on each side until desired doneness. Remove and rest for 5 minutes.  Slice  thin slices against the grain.', 'Meanwhile, whisk eggs in small mixing bowl.  Add salt and pepper flakes, mix well.  Meanwhile heat up non-stick skillet to medium heat, add butter. Scramble eggs to a minute or so until desired doneness.', 'Combine remaining A.1. sauce and mayonnaise in a small mixing bowl.', 'Place wraps on flat surface.  On the bottom 1/3 of wraps spread A.1. and mayonnaise mixture followed by spinach leaves, scrambled eggs, tomatoes, goat cheese and steak slices.  Fold in corners of wrap and roll like a burrito.  Wrap in plastic wrap or parchment paper until ready to serve.']","['30-minutes-or-less', 'time-to-make', 'course', 'preparation', 'sauces', 'condiments-etc', 'a1-sauce']","1"
"8646","PT25M","Breakfast","320.3","25.1","9.7","158.3","562.8","5.3","0.4","1.9","18.2","Charge Me up A1 Steak &amp; Egg Veggie Breakfast Wrap #A1","['a.1. original sauce', 'extra virgin olive oil', 'granulated garlic', 'thyme leaves', 'sirloin steaks', 'eggs', 'sea salt', 'red pepper flakes', 'butter', 'wraps', 'mayonnaise', 'fresh spinach leaves', 'cherry tomatoes', 'goat cheese']","['Combine 1/2  A.1. Sauce with olive oil, garlic and thyme leaves in a small mixing bowl.  Brush both sides of steak with sauce.', 'Heat up non-stick skillet to medium high heat.  Cook steak for 3-4 minutes on each side until desired doneness. Remove and rest for 5 minutes.  Slice  thin slices against the grain.', 'Meanwhile, whisk eggs in small mixing bowl.  Add salt and pepper flakes, mix well.  Meanwhile heat up non-stick skillet to medium heat, add butter. Scramble eggs to a minute or so until desired doneness.', 'Combine remaining A.1. sauce and mayonnaise in a small mixing bowl.', 'Place wraps on flat surface.  On the bottom 1/3 of wraps spread A.1. and mayonnaise mixture followed by spinach leaves, scrambled eggs, tomatoes, goat cheese and steak slices.  Fold in corners of wrap and roll like a burrito.  Wrap in plastic wrap or parchment paper until ready to serve.']","['30-minutes-or-less', 'time-to-make', 'course', 'preparation', 'sauces', 'condiments-etc', 'a1-sauce']","2"
"8651","PT25M","Breakfast","320.3","25.1","9.7","158.3","562.8","5.3","0.4","1.9","18.2","Charge Me up A1 Steak &amp; Egg Veggie Breakfast Wrap #A1","['a.1. original sauce', 'extra virgin olive oil', 'granulated garlic', 'thyme leaves', 'sirloin steaks', 'eggs', 'sea salt', 'red pepper flakes', 'butter', 'wraps', 'mayonnaise', 'fresh spinach leaves', 'cherry tomatoes', 'goat cheese']","['Combine 1/2  A.1. Sauce with olive oil, garlic and thyme leaves in a small mixing bowl.  Brush both sides of steak with sauce.', 'Heat up non-stick skillet to medium high heat.  Cook steak for 3-4 minutes on each side until desired doneness. Remove and rest for 5 minutes.  Slice  thin slices against the grain.', 'Meanwhile, whisk eggs in small mixing bowl.  Add salt and pepper flakes, mix well.  Meanwhile heat up non-stick skillet to medium heat, add butter. Scramble eggs to a minute or so until desired doneness.', 'Combine remaining A.1. sauce and mayonnaise in a small mixing bowl.', 'Place wraps on flat surface.  On the bottom 1/3 of wraps spread A.1. and mayonnaise mixture followed by spinach leaves, scrambled eggs, tomatoes, goat cheese and steak slices.  Fold in corners of wrap and roll like a burrito.  Wrap in plastic wrap or parchment paper until ready to serve.']","['30-minutes-or-less', 'time-to-make', 'course', 'preparation', 'sauces', 'condiments-etc', 'a1-sauce']","2"
"8753","PT30M","Breakfast","369","12.7","6.5","121.5","897.2","52.2","6.4","3.5","15.1","Pancakes (With No Baking Powder)","['wheat flour', 'baking soda', 'salt', 'sugar', 'eggs', 'milk', 'vanilla extract', 'butter']","['Stir together flour, soda, salt, and sugar.', 'In separate bowl, beat eggs until light, add milk, vanilla extract, then gradually add to flour mixture.', 'Beat until smooth.', 'Add melted butter.', 'Heat and grease griddle.', 'Pour enough batter for 5"" diameter cake.', 'Cook until brown underneath then, turn and brown other side.']","['30-minutes-or-less', 'time-to-make', 'course', 'cuisine', 'preparation', 'north-american', 'pancakes-and-waffles', 'breakfast', 'american', 'dietary', 'inexpensive', 'from-scratch']","2"
"8771","PT10M","Breakfast","248","9.9","3.3","372","143.2","27.7","3.1","14.8","13.8","2 Ingredients (Eggs &amp; Banana) Pancakes","['eggs', 'banana', 'cooking spray']","['Mash ripe banana well, add in whisk eggs.', 'Warm non stick or cast iron pan to medium, spray with oil.  Cook silver dollar size pancakes 30 seconds on each side and serve.', '(We use a small amount of maple syrup or agave on our pancakes).']","['15-minutes-or-less', 'time-to-make', 'course', 'main-ingredient', 'preparation', 'for-1-or-2', '5-ingredients-or-less', 'pancakes-and-waffles', 'breakfast', 'eggs-dairy', 'fruit', 'easy', 'beginner-cook', 'dietary', 'low-sodium', 'gluten-free', 'low-calorie', 'free-of-something', 'low-in-something', 'number-of-servings', '3-steps-or-less']","2"
"8927","PT30M","Breakfast","101","2.5","1.3","28.3","402.1","16","0.4","3.9","3.4","Recipe: Homemade Buttermilk Pancakes","['all-purpose flour', 'baking powder', 'baking soda', 'granulated sugar', 'kosher salt', 'buttermilk', 'butter', 'eggs', 'vanilla extract']","['Whisk together the flour, baking powder, baking soda, sugar and salt; set aside. Combine 1 cup of the buttermilk with 2 tablespoons of melted butter and the eggs. Add the buttermilk mixture to the flour mixture. Gently combine, adding vanilla extract and additional buttermilk as needed. Mixture should be fairly thick and lumpy, but pourable; avoid overmixing.', 'Heat a griddle or non-stick skillet over medium high heat, add additional butter, non-stick spray or cooking oil to the pan. Spoon 1/3 cup measure of batter onto pan leaving at least 1/2 inch between each. When pancakes begin to bubble up and edges appear to be dry, turn over to brown the other side. Repeat with remaining butter and batter. Serve immediately with additional butter, warmed syrup, a side of sausage and fruit. Skillet apples are excellent with these. Makes about 16 depending on the size you make them. Can halve recipe.', 'Buttermilk Substitute: Can substitute 3/4 cup of regular milk, but if you do, add 2 teaspoons of baking powder and eliminate the baking soda, or make a homemade buttermilk substitute using regular whole milk and vinegar. A buttermilk substitute will never take the place of real buttermilk, but it will work in a pinch.']","['30-minutes-or-less', 'time-to-make', 'course', 'preparation', 'healthy', 'pancakes-and-waffles', 'breakfast', 'easy', 'dietary', '3-steps-or-less']","3"
"8930","PT30M","Breakfast","101","2.5","1.3","28.3","402.1","16","0.4","3.9","3.4","Recipe: Homemade Buttermilk Pancakes","['all-purpose flour', 'baking powder', 'baking soda', 'granulated sugar', 'kosher salt', 'buttermilk', 'butter', 'eggs', 'vanilla extract']","['Whisk together the flour, baking powder, baking soda, sugar and salt; set aside. Combine 1 cup of the buttermilk with 2 tablespoons of melted butter and the eggs. Add the buttermilk mixture to the flour mixture. Gently combine, adding vanilla extract and additional buttermilk as needed. Mixture should be fairly thick and lumpy, but pourable; avoid overmixing.', 'Heat a griddle or non-stick skillet over medium high heat, add additional butter, non-stick spray or cooking oil to the pan. Spoon 1/3 cup measure of batter onto pan leaving at least 1/2 inch between each. When pancakes begin to bubble up and edges appear to be dry, turn over to brown the other side. Repeat with remaining butter and batter. Serve immediately with additional butter, warmed syrup, a side of sausage and fruit. Skillet apples are excellent with these. Makes about 16 depending on the size you make them. Can halve recipe.', 'Buttermilk Substitute: Can substitute 3/4 cup of regular milk, but if you do, add 2 teaspoons of baking powder and eliminate the baking soda, or make a homemade buttermilk substitute using regular whole milk and vinegar. A buttermilk substitute will never take the place of real buttermilk, but it will work in a pinch.']","['30-minutes-or-less', 'time-to-make', 'course', 'preparation', 'healthy', 'pancakes-and-waffles', 'breakfast', 'easy', 'dietary', '3-steps-or-less']","3"
"8985","PT3H8M","Breakfast","392.5","24.4","9","81.8","945.4","23.5","0.9","17.9","19.7","TSR Version of Jimmy Dean meat Breakfast Sausage by Todd Wilbur","['ground meat', 'salt', 'dried parsley', 'rubbed sage', 'fresh coarse ground black pepper', 'dried thyme', 'crushed red pepper flakes', 'coriander', 'msg', 'ground meat', 'salt', 'cayenne pepper', 'rubbed sage', 'fresh coarse ground black pepper', 'crushed red pepper flakes', 'coriander', 'msg', 'ground meat', 'maple syrup', 'salt', 'msg', 'coriander']","['Combine all ingredients for the flavor of your choice in a medium bowl.', 'Form the sausage into patties and cook in a skillet over medium heat until brown.']","['30-minutes-or-less', 'time-to-make', 'course', 'main-ingredient', 'preparation', 'occasion', 'breakfast', 'meat', 'easy', 'copycat', 'meat', 'meat-sausage', 'novelty', '3-steps-or-less']","3"
"9034","PT6H30M","Breakfast","741.8","53.8","24.4","373.7","1306.3","31.6","2.3","2.9","34.3","Breakfast Casserole in the Crock Pot","['frozen hash browns', 'eggs', 'milk', 'ground mustard', 'sausage', 'salt', 'shredded cheddar cheese', 'garlic cloves', 'onion', 'pepper', 'nutmeg']","['Spray crock pot and evenly spread hash browns at the bottom.', 'Crack 12 eggs in a large bowl.', 'Mix well (and slowly) using a whisk.', 'Add the milk.', ""Go ahead and sprinkle in the ground mustard. This might sound like a weird ingredient, but I've come to love (and use) this in most of my recipes."", 'Add plenty of salt, the nutmeg and lots of fresh pepper. Mix well and set aside.', 'Cook the sausage on high heat, drain and set aside. Using the leftover fat from the sausage, sauté the garlic and onions until translucent.', 'Add sausage, onions and garlic on top of hash browns.', 'Is this enough cheese? Maybe? Probably. Throw the whole big bag in there.', ""Mix it up well. Or good, depending on where you're from."", ""Pour the egg mixture over everything in the crock pot. Using a wood spoon, even everything out so it's spread evenly."", 'Turn the crock pot on low for 5-7 hours. Crockpots vary so yours may need more or less time.']","['course', 'preparation', 'occasion', 'breakfast', 'easy', 'holiday-event', 'dietary', 'christmas', 'oamc-freezer-make-ahead', 'low-carb', 'low-in-something', 'brunch']","3"
"9065","PT30M","Breakfast","369","12.7","6.5","121.5","897.2","52.2","6.4","3.5","15.1","Pancakes (With No Baking Powder)","['wheat flour', 'baking soda', 'salt', 'sugar', 'eggs', 'milk', 'vanilla extract', 'butter']","['Stir together flour, soda, salt, and sugar.', 'In separate bowl, beat eggs until light, add milk, vanilla extract, then gradually add to flour mixture.', 'Beat until smooth.', 'Add melted butter.', 'Heat and grease griddle.', 'Pour enough batter for 5"" diameter cake.', 'Cook until brown underneath then, turn and brown other side.']","['30-minutes-or-less', 'time-to-make', 'course', 'cuisine', 'preparation', 'north-american', 'pancakes-and-waffles', 'breakfast', 'american', 'dietary', 'inexpensive', 'from-scratch']","3"
"9092","PT45M","Breakfast","613.7","40","14.6","245.6","2063.6","38.1","1.2","4.4","24.7","Biscuits &amp; Gravy Breakfast Casserole","['biscuit dough', 'eggs', 'gravy mix', 'sausage', 'cheese', 'milk', 'salt and pepper']","['Preheat oven to 350°F  Take a 13 x 9 pan and spray with cooking spray (or smear with butter).  Cut biscuit dough into 1"" pieces and place evenly in the bottom of the pan.', 'Brown the sausage and drain.  Scatter the browned sausage over the biscuit pieces, then top with shredded cheese.', 'Whisk the eggs and milk with a pinch of salt and pepper, then pour over the pan.', 'Make gravy according to instructions on package and pour over the pan.  Bake for 30 - 45 minutes, depending on how hot your oven runs.', ""Cut and serve. It's delicious warm right out of the oven!""]","['60-minutes-or-less', 'time-to-make', 'course', 'main-ingredient', 'preparation', 'occasion', 'breakfast', 'eggs-dairy', 'meat', 'easy', 'cheese', 'eggs', 'comfort-food', 'meat', 'meat-sausage', 'brunch', 'taste-mood']","3"
